id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,booking_date,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,date,day_of_week,day_type_Weekday,day_type_Weekend,Number of Days Booked,Booking Rate,Booking Rate Category
329172.0,"Hillside designer home,10 min.dwntn",1680871.0,Janet,78746,30.30085,-97.80794,Entire home/apt,495.0,3.0,7.0,2022-08-07,0.05,1.0,363.0,1.0,2022-08-07,6,False,True,2.0,0.547945205479452,Low
329306.0,"Urban Homestead, 5 minutes to downtown",880571.0,Angel,78702,30.27232,-97.72579,Private room,63.0,2.0,570.0,2022-11-30,4.36,5.0,55.0,45.0,2022-11-30,2,True,False,310.0,84.93150684931507,Medium
331549.0,One Room with Private Bathroom,1690383.0,Sandra,78725,30.23911,-97.58625,Private room,100.0,2.0,0.0,2022-11-13,1.603915943353132,1.0,0.0,0.0,2022-11-13,6,False,True,365.0,100.0,High
333815.0,Solar Sanctuary - Austin Room,372962.0,Kim,78704,30.25381,-97.75262,Private room,102.0,2.0,164.0,2022-10-24,1.26,1.0,36.0,18.0,2022-10-24,0,True,False,329.0,90.13698630136986,High
333442.0,Rare Secluded 1940s Estate,1698318.0,Virginia,78703,30.31267,-97.76641,Entire home/apt,286.0,3.0,163.0,2022-11-12,1.32,1.0,271.0,15.0,2022-11-12,5,False,True,94.0,25.753424657534246,Low
334616.0,Great SXSW East Central Apartment,608539.0,D,78741,30.24481,-97.72379,Entire home/apt,250.0,1.0,2.0,2013-03-17,0.02,1.0,0.0,0.0,2013-03-17,6,False,True,365.0,100.0,High
337125.0,"1800 Sq ft, 3-2 home in NW Austin",261883.0,Carolyn,78759,30.42035,-97.76685,Private room,80.0,32.0,33.0,2015-10-06,0.25,1.0,83.0,0.0,2015-10-06,1,True,False,282.0,77.26027397260275,Medium
335945.0,The Sheridan- A comfy and spacious Austin Oasis,1555683.0,Patrick,78741,30.24026,-97.73338,Entire home/apt,221.0,3.0,34.0,2022-11-01,0.26,1.0,27.0,2.0,2022-11-01,1,True,False,338.0,92.6027397260274,High
340630.0,2 Bedroom duplex for monthly rental,531267.0,Shelley,78757,30.33061,-97.72531,Entire home/apt,50.0,30.0,23.0,2022-11-04,0.18,3.0,25.0,3.0,2022-11-04,4,True,False,340.0,93.15068493150685,High
341596.0,South Austin Ultra Modern,1733004.0,Julie,78704,30.24623,-97.75904,Private room,120.0,2.0,90.0,2022-10-17,0.69,1.0,122.0,15.0,2022-10-17,0,True,False,243.0,66.57534246575342,Medium
341382.0,SXSW | 4 bedroom home near Downtown,1205884.0,Luke And Rachel,78702,30.26543,-97.71338,Entire home/apt,750.0,4.0,124.0,2019-03-17,0.95,1.0,0.0,0.0,2019-03-17,6,False,True,365.0,100.0,High
342039.0,"Garden Guesthouse, central East Austin gem.",1735494.0,Steph And Joey,78702,30.25158,-97.73147,Entire home/apt,116.0,1.0,342.0,2022-11-13,2.62,2.0,120.0,30.0,2022-11-13,6,False,True,245.0,67.12328767123287,Medium
343889.0,Close-in Central/East Garage Apt,1744639.0,Darcy,78702,30.27293,-97.72288,Entire home/apt,47.0,30.0,32.0,2022-10-25,0.24,1.0,214.0,4.0,2022-10-25,1,True,False,151.0,41.369863013698634,Medium
343462.0,Charming Family Friendly Studio,1742984.0,Rachel,78721,30.26895,-97.68947,Entire home/apt,99.0,1.0,255.0,2022-11-13,1.95,1.0,143.0,12.0,2022-11-13,6,False,True,222.0,60.82191780821918,Medium
345473.0,Exquisite Boutique SoCo Cottage with Shops and Restaurants Nearby,1751224.0,Whitney,78704,30.24619,-97.74569,Entire home/apt,308.0,2.0,164.0,2022-11-16,1.38,1.0,86.0,44.0,2022-11-16,2,True,False,279.0,76.43835616438356,Medium
345221.0,Austin Historic Home Downtown SxSW,1644218.0,Cecily,78701,30.27247,-97.74796,Entire home/apt,299.0,3.0,8.0,2019-11-03,0.06,2.0,0.0,0.0,2019-11-03,6,False,True,365.0,100.0,High
5456.0,"Walk to 6th, Rainey St and Convention Ctr",8028.0,Sylvia,78702,30.26057,-97.73441,Entire home/apt,96.0,2.0,623.0,2022-11-17,3.71,1.0,318.0,44.0,2022-11-17,3,True,False,47.0,12.876712328767123,Low
5769.0,NW Austin Room,8186.0,Elizabeth,78729,30.45697,-97.78422,Private room,41.0,1.0,273.0,2022-11-19,1.77,1.0,14.0,9.0,2022-11-19,5,False,True,351.0,96.16438356164385,High
345536.0,Artist's Hm. in Hip Bouldin Creek Area,1752493.0,Gigi,78704,30.2466,-97.76157,Entire home/apt,156.0,3.0,284.0,2022-11-29,2.19,2.0,319.0,29.0,2022-11-29,1,True,False,46.0,12.602739726027398,Low
347935.0,for formula one only...,1763742.0,Amber,78704,30.25152,-97.76212,Entire home/apt,643.0,5.0,1.0,2012-03-18,0.01,1.0,0.0,0.0,2012-03-18,6,False,True,365.0,100.0,High
347654.0,ATX -SOCO 3bd House...beats hotels!,1761915.0,Charm,78704,30.23661,-97.7449,Entire home/apt,450.0,1.0,65.0,2022-10-24,0.5,2.0,179.0,8.0,2022-10-24,0,True,False,186.0,50.95890410958904,Medium
6413.0,Gem of a Studio near Downtown,13879.0,Todd,78704,30.24885,-97.73587,Entire home/apt,109.0,30.0,122.0,2022-10-17,0.77,1.0,0.0,5.0,2022-10-17,0,True,False,365.0,100.0,High
6448.0,"Secluded Studio @ Zilker - King Bed, Bright & Airy",14156.0,Amy,78704,30.26034,-97.76487,Entire home/apt,159.0,3.0,294.0,2022-11-21,2.14,1.0,119.0,32.0,2022-11-21,0,True,False,246.0,67.3972602739726,Medium
349635.0,Central Austin (Tarrytown) Bed and Bath,1771402.0,Cindie,78703,30.29932,-97.77631,Private room,125.0,1.0,71.0,2022-10-23,0.63,2.0,16.0,5.0,2022-10-23,6,False,True,349.0,95.61643835616438,High
349447.0,"Eastside Cabana - Near UT,Downtown",1975748.0,Meredith,78702,30.27871,-97.72332,Entire home/apt,112.0,1.0,798.0,2022-11-26,6.1,5.0,327.0,95.0,2022-11-26,5,False,True,38.0,10.41095890410959,Low
351865.0,French country charming room/bath,1782559.0,Julie,78754,30.33345,-97.64937,Private room,75.0,1.0,0.0,2022-11-13,1.603915943353132,1.0,0.0,0.0,2022-11-13,6,False,True,365.0,100.0,High
350072.0,Updated Home Near Downtown w/Pool,1714818.0,Jessica,78704,30.24643,-97.76403,Entire home/apt,825.0,3.0,6.0,2014-11-04,0.05,1.0,0.0,0.0,2014-11-04,1,True,False,365.0,100.0,High
13035.0,Historic house in highly walkable East Austin,50793.0,Molly,78702,30.26098,-97.73072,Entire home/apt,150.0,30.0,17.0,2022-12-07,0.12,2.0,235.0,4.0,2022-12-07,2,True,False,130.0,35.61643835616438,Medium
353955.0,SXSW Luxury 2 Bedroom appt!,1792021.0,Mykel,78746,30.34574,-97.80069,Entire home/apt,225.0,3.0,1.0,2012-03-15,0.01,1.0,0.0,0.0,2012-03-15,3,True,False,365.0,100.0,High
353261.0,4/3.5 SoCo Bungalow,1789494.0,Lara,78704,30.24276,-97.75211,Entire home/apt,575.0,3.0,202.0,2022-11-26,1.89,1.0,231.0,26.0,2022-11-26,5,False,True,134.0,36.71232876712329,Medium
354263.0,Artsy Guesthouse in Central Soco/Sola/Bouldin Creek Area,1752493.0,Gigi,78704,30.24821,-97.76343,Entire home/apt,130.0,1.0,378.0,2022-11-27,2.89,2.0,353.0,37.0,2022-11-27,6,False,True,12.0,3.287671232876712,Low
18258.0,Sweet 3br/2ba Dialed for WFH - 15 min to DT,39458.0,Billy,78745,30.19756,-97.78754,Entire home/apt,100.0,3.0,2.0,2022-11-12,1.15,1.0,49.0,2.0,2022-11-12,5,False,True,316.0,86.57534246575342,Medium
354513.0,SXSW-Historic Home luxury-Central East Downtown,1795232.0,Sara,78702,30.25884,-97.73056,Entire home/apt,630.0,3.0,5.0,2017-03-15,0.04,1.0,0.0,0.0,2017-03-15,2,True,False,365.0,100.0,High
354569.0,Ultimate casually elegant retreat,2049988.0,Mike,78703,30.28885,-97.76001,Entire home/apt,248.0,3.0,11.0,2017-07-05,0.08,1.0,0.0,0.0,2017-07-05,2,True,False,365.0,100.0,High
355232.0,Great SXSW Location. 3br/2baths,1798084.0,Jeffrey,78704,30.24748,-97.74724,Entire home/apt,1000.0,1.0,3.0,2017-03-19,0.03,1.0,365.0,0.0,2017-03-19,6,False,True,0.0,0.0,Low
22828.0,Garage Apartment near South Congress/Riverside,56488.0,David,78741,30.23614,-97.73225,Entire home/apt,65.0,29.0,49.0,2022-09-13,0.32,1.0,127.0,4.0,2022-09-13,1,True,False,238.0,65.20547945205479,Medium
355328.0,SXSW - musician's home,1798834.0,Joan,78704,30.23928,-97.77907,Entire home/apt,100.0,1.0,0.0,2022-11-13,1.603915943353132,1.0,0.0,0.0,2022-11-13,6,False,True,365.0,100.0,High
356675.0,Midcentury Modern in Central Austin,1805253.0,Trey,78703,30.3054,-97.76974,Entire home/apt,1050.0,30.0,2.0,2013-06-01,0.02,1.0,0.0,0.0,2013-06-01,5,False,True,365.0,100.0,High
22982.0,Clarksville Large 2-1,89031.0,Gina,78703,30.28074,-97.75381,Entire home/apt,250.0,1.0,165.0,2022-10-23,1.06,1.0,100.0,1.0,2022-10-23,6,False,True,265.0,72.6027397260274,Medium
485360.0,Downtown Condo with Austin's skyline view!,2402591.0,Jane,78702,30.26778,-97.72849,Entire home/apt,139.0,4.0,136.0,2022-11-29,1.26,1.0,52.0,27.0,2022-11-29,1,True,False,313.0,85.75342465753425,Medium
356719.0,Cozy and Modern Home,1805524.0,Jai,78723,30.30571,-97.69464,Entire home/apt,300.0,2.0,1.0,2012-11-20,0.01,1.0,0.0,0.0,2012-11-20,1,True,False,365.0,100.0,High
501861.0,Downtown SoCo Guest House,2476440.0,Michelle,78704,30.253061,-97.745712,Entire home/apt,327.0,2.0,83.0,2022-11-13,1.12,2.0,272.0,28.0,2022-11-13,6,False,True,93.0,25.47945205479452,Low
356837.0,Upscale 3 story Downtown Townhouse,1806205.0,Varun,78701,30.28184,-97.74276,Entire home/apt,428.0,31.0,35.0,2022-07-22,0.27,3.0,365.0,9.0,2022-07-22,4,True,False,0.0,0.0,Low
510168.0,The Retreat,793021.0,Steve,78733,30.34253,-97.8616,Entire home/apt,364.0,3.0,115.0,2022-11-19,1.14,1.0,311.0,20.0,2022-11-19,5,False,True,54.0,14.794520547945206,Low
40285.0,"OUTDOOR LIVING IN AUSTIN, TX",170787.0,Robbie,78731,30.35123,-97.76207,Entire home/apt,450.0,2.0,37.0,2022-11-26,0.26,1.0,301.0,4.0,2022-11-26,5,False,True,64.0,17.534246575342465,Low
357529.0,Zilker Home walking distance to Zilker Park,1808807.0,Renee,78704,30.25478,-97.76854,Entire home/apt,167.0,3.0,321.0,2022-11-26,2.45,2.0,87.0,47.0,2022-11-26,5,False,True,278.0,76.16438356164383,Medium
47572.0,Cozy Room in North Austin for Longer Stays,215917.0,Belinda,78758,30.37783,-97.70749,Private room,43.0,30.0,7.0,2022-11-16,0.15,1.0,187.0,2.0,2022-11-16,2,True,False,178.0,48.76712328767123,Medium
517378.0,South Austin Condo with Great View,2546917.0,Clint,78745,30.20976,-97.81729,Entire home/apt,250.0,1.0,0.0,2022-11-13,1.603915943353132,1.0,0.0,0.0,2022-11-13,6,False,True,365.0,100.0,High
358164.0,Beautiful  Private Cottage,1812799.0,Monica,78751,30.3124,-97.72007,Private room,102.0,2.0,216.0,2022-11-23,1.65,1.0,318.0,32.0,2022-11-23,2,True,False,47.0,12.876712328767123,Low
517430.0,Elegant Upper Level Home Apartment Minutes from Downtown,2546775.0,Rice,78705,30.29961,-97.73449,Entire home/apt,130.0,2.0,163.0,2022-11-19,1.46,1.0,152.0,36.0,2022-11-19,5,False,True,213.0,58.35616438356165,Medium
50318.0,Scooby Doo House,12409.0,Flip,78705,30.28588,-97.75145,Entire home/apt,101.0,30.0,33.0,2022-08-15,0.22,2.0,362.0,2.0,2022-08-15,0,True,False,3.0,0.821917808219178,Low
358643.0,Entertainers Delight Close to SOCO,1815367.0,Kathy,78704,30.22971,-97.76695,Entire home/apt,800.0,1.0,0.0,2022-11-13,1.603915943353132,1.0,0.0,0.0,2022-11-13,6,False,True,365.0,100.0,High
362460.0,SXSW  Bungalow Available 2/1,1831617.0,Chris,78756,30.31744,-97.74547,Entire home/apt,625.0,4.0,0.0,2022-11-13,1.603915943353132,1.0,0.0,0.0,2022-11-13,6,False,True,365.0,100.0,High
57187.0,"Zilker's Peaceful Haven-Fun, Funky, and Colorful",272156.0,Lois,78704,30.25756,-97.76995,Entire home/apt,91.0,1.0,940.0,2022-12-06,6.46,2.0,352.0,111.0,2022-12-06,1,True,False,13.0,3.5616438356164384,Low
522136.0,Downtown Oasis - Quiet Retreat,2567934.0,Alexis,78701,30.27936,-97.74362,Entire home/apt,115.0,3.0,471.0,2022-11-30,3.69,1.0,97.0,43.0,2022-11-30,2,True,False,268.0,73.42465753424658,Medium
363040.0,"Classic Austin Neighborhood, Zilker Festival Suite",213651.0,Daniel,78704,30.25433,-97.77582,Entire home/apt,67.0,1.0,339.0,2022-11-14,2.59,2.0,77.0,47.0,2022-11-14,0,True,False,288.0,78.9041095890411,Medium
525231.0,"Brentwood Guest House, Central , Fenced Yard",2507231.0,Kris,78757,30.34024,-97.73739,Entire home/apt,135.0,2.0,106.0,2022-11-25,0.85,1.0,85.0,21.0,2022-11-25,4,True,False,280.0,76.71232876712328,Medium
69303.0,Colorful and Quirky Zilker Park Townhouse,272156.0,Lois,78704,30.26146,-97.77276,Entire home/apt,126.0,2.0,204.0,2022-12-10,1.44,2.0,325.0,52.0,2022-12-10,5,False,True,40.0,10.95890410958904,Low
363944.0,The Big Zilker. Minutes to it all!,1840480.0,Scott & Sally,78704,30.25795,-97.77202,Entire home/apt,594.0,4.0,31.0,2022-04-25,0.29,12.0,168.0,2.0,2022-04-25,0,True,False,197.0,53.97260273972603,Medium
69810.0,"Live Beneath Live Oaks in a Bright, Intimate House",82762.0,Dolina,78704,30.2309,-97.76619,Entire home/apt,134.0,2.0,446.0,2022-03-08,3.11,1.0,0.0,3.0,2022-03-08,1,True,False,365.0,100.0,High
528338.0,Suite Spot (Zilker),2595932.0,Amber,78704,30.2619,-97.76328,Entire home/apt,99.0,3.0,511.0,2022-11-12,4.0,1.0,0.0,36.0,2022-11-12,5,False,True,365.0,100.0,High
364025.0,Perfect for ACL/SXSW. Walk everywhere!,1839064.0,Adriana,78703,30.27371,-97.75301,Entire home/apt,225.0,5.0,13.0,2019-03-14,0.11,1.0,0.0,0.0,2019-03-14,3,True,False,365.0,100.0,High
530483.0,Designer's Victorian Home,359112.0,Sara,78722,30.29288,-97.71964,Entire home/apt,325.0,28.0,15.0,2018-04-26,0.12,1.0,22.0,0.0,2018-04-26,3,True,False,343.0,93.97260273972603,High
70812.0,1 Bedroom Apt; Above the Studio,268988.0,Stephanie,78704,30.24648,-97.74913,Entire home/apt,165.0,2.0,174.0,2022-11-05,1.22,1.0,89.0,13.0,2022-11-05,5,False,True,276.0,75.61643835616438,Medium
364269.0,Amazing Location! Pets Welcome. Minutes to it All.,1840480.0,Scott & Sally,78704,30.25954,-97.76978,Entire home/apt,208.0,4.0,102.0,2022-11-27,0.78,12.0,356.0,13.0,2022-11-27,6,False,True,9.0,2.4657534246575343,Low
542124.0,Designer Oasis-East Central Austin,2457470.0,Sharon,78702,30.27514,-97.71954,Private room,105.0,2.0,50.0,2022-10-30,0.42,1.0,225.0,17.0,2022-10-30,6,False,True,140.0,38.35616438356164,Medium
72833.0,"Private, Detached Cottage with Full Kitchen",378744.0,Ellen And Andy,78731,30.313,-97.75066,Entire home/apt,119.0,3.0,410.0,2022-11-26,2.86,1.0,147.0,31.0,2022-11-26,5,False,True,218.0,59.726027397260275,Medium
364402.0,Short + long term - Central Austin!,1841318.0,Alice,78751,30.32104,-97.71852,Private room,65.0,60.0,17.0,2022-09-25,0.17,1.0,362.0,2.0,2022-09-25,6,False,True,3.0,0.821917808219178,Low
73005.0,3BR Convenient Gated Townhome w/ Pool Access!,128514.0,Vivian,78727,30.41419,-97.73183,Entire home/apt,180.0,4.0,43.0,2022-08-13,0.3,1.0,159.0,4.0,2022-08-13,5,False,True,206.0,56.43835616438356,Medium
365471.0,Hip E.Side Downtwn House Walk 2 ALL!,1845598.0,D.K.,78702,30.25917,-97.73425,Entire home/apt,239.0,1.0,103.0,2022-10-24,0.79,1.0,68.0,11.0,2022-10-24,0,True,False,297.0,81.36986301369863,Medium
73289.0,Simple 2/2 in Central Austin,382510.0,Christina,78705,30.29016,-97.74478,Entire home/apt,110.0,30.0,57.0,2022-08-13,0.4,2.0,177.0,4.0,2022-08-13,5,False,True,188.0,51.50684931506849,Medium
560094.0,"Barton Springs, Hot tub, Downtown Wk/Mth Deals",4335991.0,Karen,78704,30.2478,-97.786,Entire home/apt,450.0,2.0,89.0,2022-12-07,0.72,2.0,360.0,18.0,2022-12-07,2,True,False,5.0,1.36986301369863,Low
563735.0,Zen Modern Home Near Downtown AUS,2771838.0,Pamela,78704,30.25289,-97.79371,Private room,55.0,30.0,1.0,2013-10-07,0.01,1.0,318.0,0.0,2013-10-07,0,True,False,47.0,12.876712328767123,Low
367356.0,New listing! Modern Austin home super close to downtown w/free WiFi/full kitchen,1488733.0,Vacasa Texas,78751,30.30651,-97.72278,Entire home/apt,170.0,1.0,179.0,2022-11-06,1.37,17.0,364.0,6.0,2022-11-06,6,False,True,1.0,0.273972602739726,Low
587572.0,Austin Getaway,7976770.0,Andrew,78704,30.24546,-97.76627,Entire home/apt,103.0,2.0,192.0,2022-11-13,1.54,1.0,178.0,18.0,2022-11-13,6,False,True,187.0,51.23287671232877,Medium
74318.0,Private Guest House 78704,387918.0,Amy & Justin,78704,30.24473,-97.77923,Entire home/apt,99.0,2.0,251.0,2022-11-14,1.76,2.0,364.0,16.0,2022-11-14,0,True,False,1.0,0.273972602739726,Low
367366.0,Large ATX Home Minutes to Downtown,1854873.0,Alex,78721,30.26309,-97.68447,Entire home/apt,169.0,2.0,153.0,2022-11-20,1.73,1.0,23.0,15.0,2022-11-20,6,False,True,342.0,93.69863013698631,High
75957.0,Charming 1 Bedroom Cottage Apt In Tarrytown,404260.0,Kelly,78703,30.29033,-97.76886,Entire home/apt,118.0,2.0,415.0,2022-12-04,2.9,2.0,299.0,49.0,2022-12-04,6,False,True,66.0,18.08219178082192,Low
592958.0,South Congress Beautiful Peaceful Bungalow,2927288.0,Tracy,78704,30.24373,-97.75394,Entire home/apt,480.0,1.0,80.0,2022-11-27,0.67,1.0,294.0,21.0,2022-11-27,6,False,True,71.0,19.45205479452055,Low
367789.0,Completely Renovated Mid Century,1856695.0,John,78703,30.30549,-97.77147,Entire home/apt,2150.0,4.0,1.0,2014-03-17,0.01,1.0,0.0,0.0,2014-03-17,0,True,False,365.0,100.0,High
76501.0,Upstairs Flat in Central Austin,408534.0,Kevin And Bob,78722,30.29192,-97.71939,Entire home/apt,120.0,2.0,220.0,2022-10-23,1.53,1.0,68.0,18.0,2022-10-23,6,False,True,297.0,81.36986301369863,Medium
369090.0,SXSW Walk to Downtown. 2br Apt.,1861886.0,Sarah,78704,30.25858,-97.75181,Entire home/apt,650.0,1.0,0.0,2022-11-13,1.603915943353132,1.0,0.0,0.0,2022-11-13,6,False,True,365.0,100.0,High
381240.0,SXSW LUX Urban abode- Walk to SoCo,1887493.0,Sobena,78704,30.2538,-97.74359,Entire home/apt,450.0,4.0,9.0,2022-10-24,0.08,1.0,249.0,5.0,2022-10-24,0,True,False,116.0,31.780821917808222,Low
76911.0,EastSideLavishness- A Stay of Comfort and Joy,394012.0,Cole,78702,30.26945,-97.72491,Entire home/apt,400.0,2.0,194.0,2022-11-14,2.07,1.0,254.0,30.0,2022-11-14,0,True,False,111.0,30.41095890410959,Low
76925.0,Comfy Digs in East Austin,411190.0,Lynn,78702,30.25505,-97.72552,Entire home/apt,400.0,2.0,16.0,2019-05-27,0.11,1.0,0.0,0.0,2019-05-27,0,True,False,365.0,100.0,High
383603.0,Cozy Room in Little House... walk downtown,1901242.0,Leslie,78702,30.25772,-97.7252,Private room,95.0,30.0,110.0,2022-09-18,0.84,1.0,78.0,9.0,2022-09-18,6,False,True,287.0,78.63013698630137,Medium
77347.0,Room or rooms,382265.0,Leslie,78733,30.33877,-97.882,Private room,104.0,2.0,0.0,2022-11-13,1.603915943353132,1.0,0.0,0.0,2022-11-13,6,False,True,365.0,100.0,High
406911.0,❤ Banana Bread+Next to Downtown+Cozy+Screen Porch,1652515.0,Cynthia,78704,30.25909,-97.756,Entire home/apt,176.0,1.0,409.0,2022-11-18,3.3,1.0,344.0,52.0,2022-11-18,4,True,False,21.0,5.7534246575342465,Low
77639.0,Sweet South Austin Spot,416628.0,Carlos,78704,30.25023,-97.77985,Entire home/apt,179.0,2.0,52.0,2022-11-13,0.52,1.0,355.0,14.0,2022-11-13,6,False,True,10.0,2.73972602739726,Low
602877.0,Stylish Furnished Condo with Pool,1280071.0,Alexis,78757,30.35992,-97.7331,Entire home/apt,75.0,30.0,5.0,2019-08-31,0.04,1.0,199.0,0.0,2019-08-31,5,False,True,166.0,45.47945205479452,Medium
412290.0,GREAT Room - SOUTH CONGRESS Area!,1726978.0,Benjamin,78704,30.23899,-97.7522,Private room,47.0,1.0,52.0,2018-01-17,0.42,2.0,0.0,0.0,2018-01-17,2,True,False,365.0,100.0,High
78035.0,Modern Gem featured by Dwell. Pool + HotTub.,419192.0,Keith And Shannon,78704,30.25659,-97.76772,Entire home/apt,750.0,4.0,91.0,2022-10-17,1.29,2.0,36.0,1.0,2022-10-17,0,True,False,329.0,90.13698630136986,High
78127.0,Downtown Luxury Home/ Clean/ PERFECT LOCATION,419707.0,Julia,78701,30.27672,-97.74799,Entire home/apt,240.0,1.0,6.0,2019-05-26,0.04,3.0,0.0,0.0,2019-05-26,6,False,True,365.0,100.0,High
424279.0,"Steps to S. Congress, 2 bedroom oasis w/ pool",1275188.0,Susie & Eoin,78704,30.241,-97.75371,Entire home/apt,107.0,30.0,27.0,2022-04-09,0.23,1.0,210.0,1.0,2022-04-09,5,False,True,155.0,42.465753424657535,Medium
78422.0,Living the Dream on Richardine (3br 1ba E. Austin),421002.0,E. Dixie,78702,30.27443,-97.71135,Entire home/apt,75.0,4.0,8.0,2022-12-11,0.06,1.0,110.0,4.0,2022-12-11,6,False,True,255.0,69.86301369863014,Medium
603084.0,"Modern, Spacious 3/2/2 South Austin",1282837.0,Joseph,78745,30.20451,-97.7971,Entire home/apt,191.0,30.0,94.0,2022-08-08,0.77,2.0,152.0,3.0,2022-08-08,0,True,False,213.0,58.35616438356165,Medium
607536.0,Mid-Century Modern East Austin- 2 Rooms in a house,2546033.0,Adam,78723,30.30308,-97.67689,Private room,111.0,2.0,143.0,2022-11-10,1.14,1.0,330.0,11.0,2022-11-10,3,True,False,35.0,9.58904109589041,Low
430683.0,Architectual Gem/ Pool,2141281.0,Melanie,78731,30.33875,-97.76135,Entire home/apt,695.0,31.0,2.0,2016-05-30,0.02,3.0,12.0,0.0,2016-05-30,0,True,False,353.0,96.7123287671233,High
78731.0,Large Room and Private Bath in Central East Austin,423131.0,Robin,78702,30.27011,-97.72693,Private room,129.0,3.0,215.0,2022-11-13,1.64,1.0,44.0,31.0,2022-11-13,6,False,True,321.0,87.94520547945206,High
433996.0,Modern Loft in the Heart of ATX | Walk to Zilker,2157243.0,Sean,78704,30.26139,-97.77566,Entire home/apt,101.0,2.0,273.0,2022-12-14,2.13,9.0,241.0,25.0,2022-12-14,2,True,False,124.0,33.97260273972603,Medium
78884.0,Cozy Barton Hills Studio | Walk to Zilker Park,2157243.0,Sean,78704,30.26126,-97.77358,Entire home/apt,101.0,2.0,187.0,2022-12-08,1.31,9.0,260.0,27.0,2022-12-08,3,True,False,105.0,28.767123287671232,Low
609427.0,Studio on funky S 3rd St. near SOCO,10615.0,Simon,78704,30.24492,-97.76119,Entire home/apt,110.0,30.0,59.0,2022-11-22,0.47,1.0,178.0,5.0,2022-11-22,1,True,False,187.0,51.23287671232877,Medium
609618.0,Clean Room & Own Bath in 50's home,2989106.0,Janet,78722,30.29991,-97.71398,Private room,70.0,2.0,28.0,2019-12-09,0.23,1.0,0.0,0.0,2019-12-09,0,True,False,365.0,100.0,High
620532.0,French Place Studio,806961.0,Jim,78722,30.29087,-97.71979,Entire home/apt,60.0,30.0,21.0,2022-07-18,0.17,1.0,239.0,2.0,2022-07-18,0,True,False,126.0,34.52054794520548,Medium
79100.0,Bungalow-New Hot Tub-51st Area- G.Fiber-Monthly,425706.0,Robert,78723,30.30933,-97.6952,Entire home/apt,120.0,30.0,38.0,2022-10-09,0.32,4.0,61.0,8.0,2022-10-09,6,False,True,304.0,83.28767123287672,Medium
442720.0,House on the Creek - 4BR/3BA - 10 minutes to City,2200336.0,Gretchen,78746,30.29948,-97.79728,Entire home/apt,361.0,3.0,102.0,2022-11-04,0.79,1.0,180.0,8.0,2022-11-04,4,True,False,185.0,50.68493150684932,Medium
79768.0,East-Side Bungalow,430091.0,Shawn,78702,30.26035,-97.73253,Entire home/apt,225.0,4.0,34.0,2019-03-11,0.25,2.0,0.0,0.0,2019-03-11,0,True,False,365.0,100.0,High
622495.0,The Blue Dahlia--close to Downtown!,12409.0,Flip,78705,30.28714,-97.75258,Entire home/apt,70.0,30.0,34.0,2022-08-18,0.28,2.0,298.0,3.0,2022-08-18,3,True,False,67.0,18.356164383561644,Low
461404.0,Cute & Cozy Central Austin House,1021729.0,Nita,78756,30.3239,-97.731,Entire home/apt,112.0,2.0,92.0,2022-11-28,0.75,1.0,285.0,10.0,2022-11-28,0,True,False,80.0,21.91780821917808,Low
628034.0,Charming Vintage Craftsman - East Downtown,2436512.0,Crystal,78702,30.27191,-97.71989,Entire home/apt,179.0,1.0,624.0,2022-11-28,4.99,6.0,244.0,72.0,2022-11-28,0,True,False,121.0,33.15068493150685,Medium
474901.0,Minutes to Zilker Park and Barton Springs!,2354063.0,Marit,78704,30.25174,-97.78213,Entire home/apt,599.0,2.0,5.0,2016-10-10,0.05,1.0,364.0,0.0,2016-10-10,0,True,False,1.0,0.273972602739726,Low
83643.0,Fun Central Austin Convenience,456230.0,Michele,78752,30.32395,-97.71851,Private room,52.0,2.0,252.0,2022-12-05,1.84,1.0,346.0,35.0,2022-12-05,0,True,False,19.0,5.205479452054795,Low
84771.0,Campus Retreat,321037.0,Lucien,78705,30.29386,-97.74188,Entire home/apt,81.0,2.0,16.0,2018-01-03,0.25,2.0,0.0,0.0,2018-01-03,2,True,False,365.0,100.0,High
632659.0,Central/East Maple Guest House,3147504.0,Michelle,78722,30.28273,-97.71702,Entire home/apt,201.0,2.0,400.0,2022-11-20,3.27,1.0,131.0,50.0,2022-11-20,6,False,True,234.0,64.10958904109589,Medium
479197.0,Funky SoFi Condo! Walk downtown! Private bathroom,1918269.0,Amanda,78704,30.258,-97.75195,Private room,60.0,30.0,31.0,2022-10-17,0.24,3.0,271.0,3.0,2022-10-17,0,True,False,94.0,25.753424657534246,Low
637480.0,NA Bright Cozy Gem,3179679.0,Jaz,78703,30.27808,-97.75098,Entire home/apt,190.0,3.0,11.0,2019-10-14,0.15,1.0,0.0,0.0,2019-10-14,0,True,False,365.0,100.0,High
90898.0,"Artsy, Cozy, and Fun; Our Travis Heights 2-1",236847.0,Lester,78704,30.24498,-97.74935,Entire home/apt,174.0,1.0,112.0,2022-10-24,0.79,2.0,363.0,11.0,2022-10-24,0,True,False,2.0,0.547945205479452,Low
666423.0,Zilker Neighborhood Bungalow SXSW,2350380.0,Nessa,78704,30.24831,-97.77864,Entire home/apt,500.0,2.0,16.0,2022-10-24,0.15,3.0,365.0,2.0,2022-10-24,0,True,False,0.0,0.0,Low
